fips,fips_bg,county_name,countyid,region,econ_domain,env_health_domain,ed_domain,index,oppcat
06037433503,NA,Los Angeles,06037,Los Angeles Region,0.1267605633802817,0.04225352112676056,0.21919014084507044,-0.6664408886541577,Low Resource
06037433504,NA,Los Angeles,06037,Los Angeles Region,0.0409330985915493,0.04841549295774648,0.1954225352112676,NA,High Segregation & Poverty
06037433601,NA,Los Angeles,06037,Los Angeles Region,0.2984154929577465,0.15757042253521128,0.7007042253521126,-0.08922841996902679,Moderate Resource
06037433602,NA,Los Angeles,06037,Los Angeles Region,0.1386443661971831,0.23943661971830985,0.6804577464788732,-0.15787840012415255,Moderate Resource
06037433700,NA,Los Angeles,06037,Los Angeles Region,0.18441901408450703,0.0030809859154929575,0.34903169014084506,-0.8608393198171332,Low Resource
06037433801,NA,Los Angeles,06037,Los Angeles Region,0.09683098591549295,0.03873239436619718,0.2262323943661972,-0.6943407508699533,Low Resource
06037433802,NA,Los Angeles,06037,Los Angeles Region,0.25880281690140844,0.02596830985915493,0.4586267605633803,-0.4944845398326201,Low Resource
06037433901,NA,Los Angeles,06037,Los Angeles Region,0.06778169014084508,0.17077464788732394,0.1698943661971831,NA,High Segregation & Poverty
06037433902,NA,Los Angeles,06037,Los Angeles Region,0.2482394366197183,0.22799295774647887,0.2130281690140845,-0.45172105450756783,Low Resource
06037434001,NA,Los Angeles,06037,Los Angeles Region,0.11795774647887323,0.21830985915492956,0.2130281690140845,-0.5361884386778083,Low Resource
06037434003,NA,Los Angeles,06037,Los Angeles Region,0.11355633802816902,0.16549295774647887,0.2988556338028169,-0.5100792543431931,Low Resource
06037434004,NA,Los Angeles,06037,Los Angeles Region,0.12279929577464789,0.07658450704225352,0.5286091549295775,-0.43092125299856426,Low Resource
06037460000,NA,Los Angeles,06037,Los Angeles Region,0.7816901408450704,0.7266725352112676,0.9000880281690141,0.6200053926105052,Highest Resource
06037460100,NA,Los Angeles,06037,Los Angeles Region,0.829225352112676,0.7693661971830986,0.4647887323943662,0.21031587040887442,High Resource
06037460200,NA,Los Angeles,06037,Los Angeles Region,0.7847711267605634,0.8741197183098591,0.5580985915492958,0.2688281855472152,High Resource
06037460301,NA,Los Angeles,06037,Los Angeles Region,0.6421654929577465,0.7992957746478874,0.7544014084507042,0.3442383787990615,High Resource
06037460302,NA,Los Angeles,06037,Los Angeles Region,0.5088028169014085,0.8125,0.7544014084507042,0.27281269331490393,High Resource
06037460401,NA,Los Angeles,06037,Los Angeles Region,0.6078345070422535,0.6527288732394366,0.8578345070422535,0.40480702498558485,High Resource
06037460501,NA,Los Angeles,06037,Los Angeles Region,0.8952464788732394,0.7191901408450704,0.9951584507042254,1.0196562121481059,Highest Resource
06037460502,NA,Los Angeles,06037,Los Angeles Region,0.9432218309859155,0.6285211267605634,0.9951584507042254,1.0821968682426366,Highest Resource
06037460600,NA,Los Angeles,06037,Los Angeles Region,0.8970070422535211,0.8340669014084507,0.9837147887323944,1.001857411168442,Highest Resource
06037460700,NA,Los Angeles,06037,Los Angeles Region,0.9595070422535211,0.5066021126760564,0.9815140845070423,1.0270877038421402,Highest Resource
06037460800,NA,Los Angeles,06037,Los Angeles Region,0.9388204225352113,0.445862676056338,0.5999119718309859,0.4112653013942367,High Resource
06037460900,NA,Los Angeles,06037,Los Angeles Region,0.6241197183098591,0.5,0.4665492957746479,-0.02015000468744452,Moderate Resource
06037461000,NA,Los Angeles,06037,Los Angeles Region,0.4102112676056338,0.5382922535211268,0.7081866197183099,0.0983066893323643,High Resource
06037461100,NA,Los Angeles,06037,Los Angeles Region,0.5990316901408451,0.758362676056338,0.397887323943662,-0.017203000524652984,Moderate Resource
06037461200,NA,Los Angeles,06037,Los Angeles Region,0.8001760563380281,0.7720070422535211,0.6703345070422535,0.3668658297185295,High Resource
06037461300,NA,Los Angeles,06037,Los Angeles Region,0.6800176056338029,0.7557218309859155,0.6161971830985915,0.20876176718342782,High Resource
06037461400,NA,Los Angeles,06037,Los Angeles Region,0.6698943661971831,0.741637323943662,0.5462147887323944,0.12188907359871853,High Resource
06037461501,NA,Los Angeles,06037,Los Angeles Region,0.5805457746478874,0.7803697183098591,0.3710387323943662,-0.03611119751226752,Moderate Resource
06037461502,NA,Los Angeles,06037,Los Angeles Region,0.1426056338028169,0.6971830985915493,0.45686619718309857,-0.2352967307643437,Moderate Resource
06037461600,NA,Los Angeles,06037,Los Angeles Region,0.36223591549295775,0.4295774647887324,0.4225352112676056,-0.20101488779297635,Moderate Resource
06037461700,NA,Los Angeles,06037,Los Angeles Region,0.7838908450704225,0.6034330985915493,0.3970070422535211,0.08016718231150413,High Resource
06037461901,NA,Los Angeles,06037,Los Angeles Region,0.3102992957746479,0.4705105633802817,0.31161971830985913,-0.2827614466153348,Moderate Resource
06037461902,NA,Los Angeles,06037,Los Angeles Region,0.3248239436619718,0.6338028169014085,0.31161971830985913,NA,High Segregation & Poverty
06037462001,NA,Los Angeles,06037,Los Angeles Region,0.0880281690140845,0.772887323943662,0.2649647887323944,-0.37466189563111546,Low Resource
06037462002,NA,Los Angeles,06037,Los Angeles Region,0.0897887323943662,0.6483274647887324,0.4097711267605634,NA,High Segregation & Poverty
06037462100,NA,Los Angeles,06037,Los Angeles Region,0.49471830985915494,0.7477992957746479,0.2649647887323944,-0.1548219354910183,Moderate Resource
06037462201,NA,Los Angeles,06037,Los Angeles Region,0.5264084507042254,0.5237676056338029,0.37235915492957744,-0.1260599314261958,Moderate Resource
06037462202,NA,Los Angeles,06037,Los Angeles Region,0.5171654929577465,0.3908450704225352,0.37235915492957744,NA,High Segregation & Poverty
06037462301,NA,Los Angeles,06037,Los Angeles Region,0.41901408450704225,0.46742957746478875,0.4432218309859155,-0.1496876445484615,Moderate Resource
06037462302,NA,Los Angeles,06037,Los Angeles Region,0.65625,0.27860915492957744,0.5206866197183099,-0.02196165190249876,Moderate Resource
06037462400,NA,Los Angeles,06037,Los Angeles Region,0.7433978873239436,0.7526408450704225,0.5048415492957746,0.15345218797435878,High Resource
06037462500,NA,Los Angeles,06037,Los Angeles Region,0.7447183098591549,0.644806338028169,0.6320422535211268,0.2481412183853287,High Resource
06037462600,NA,Los Angeles,06037,Los Angeles Region,0.863556338028169,0.8345070422535211,0.6320422535211268,0.42887129104135874,High Resource
06037462700,NA,Los Angeles,06037,Los Angeles Region,0.7345950704225352,0.5206866197183099,0.6368838028169014,0.21525356020027198,High Resource
06037462800,NA,Los Angeles,06037,Los Angeles Region,0.8032570422535211,0.5334507042253521,0.7257922535211268,0.36927072042868836,High Resource
06037462900,NA,Los Angeles,06037,Los Angeles Region,0.8595950704225352,0.0840669014084507,0.7830105633802817,0.315833363283565,High Resource
06037463000,NA,Los Angeles,06037,Los Angeles Region,0.8397887323943662,0.5994718309859155,0.7948943661971831,0.5104918475702145,Highest Resource
06037463101,NA,Los Angeles,06037,Los Angeles Region,0.6919014084507042,0.43882042253521125,0.9084507042253521,0.49114450186100395,Highest Resource
06037463102,NA,Los Angeles,06037,Los Angeles Region,0.7522007042253521,0.2227112676056338,0.9084507042253521,0.4678865247619046,Highest Resource
06037463200,NA,Los Angeles,06037,Los Angeles Region,0.7191901408450704,0.6223591549295775,0.8820422535211268,0.5140812374169877,Highest Resource
06037463300,NA,Los Angeles,06037,Los Angeles Region,0.8639964788732394,0.8477112676056338,0.8820422535211268,0.7252575510923565,Highest Resource
06037463400,NA,Los Angeles,06037,Los Angeles Region,0.8305457746478874,0.7588028169014085,0.8243838028169014,0.5717319470428502,Highest Resource
06037463500,NA,Los Angeles,06037,Los Angeles Region,0.8873239436619719,0.7909330985915493,0.5572183098591549,0.36938660883655317,High Resource
06037463601,NA,Los Angeles,06037,Los Angeles Region,0.8160211267605634,0.8050176056338029,0.0044014084507042256,-0.2686323589812792,Moderate Resource
06037463602,NA,Los Angeles,06037,Los Angeles Region,0.8028169014084507,0.784330985915493,0.0022007042253521128,-0.3253692169986307,Low Resource
06037463700,NA,Los Angeles,06037,Los Angeles Region,0.9282570422535211,0.5224471830985915,4.4014084507042255e-4,-0.40045101305430253,Low Resource
06037463800,NA,Los Angeles,06037,Los Angeles Region,0.9617077464788732,0.5356514084507042,0.5959507042253521,0.48658752559017476,Highest Resource
06037463900,NA,Los Angeles,06037,Los Angeles Region,0.8573943661971831,0.5629401408450704,0.016725352112676055,-0.1939611925140476,Moderate Resource
06037464000,NA,Los Angeles,06037,Los Angeles Region,0.8705985915492958,0.6377640845070423,0.5290492957746479,0.28035579980833014,High Resource
06037464100,NA,Los Angeles,06037,Los Angeles Region,0.9586267605633803,0.7539612676056338,0.9264964788732394,0.9364940007469725,Highest Resource
06037464200,NA,Los Angeles,06037,Los Angeles Region,0.9383802816901409,0.7552816901408451,0.9960387323943662,1.1047325764063143,Highest Resource
06037480002,NA,Los Angeles,06037,Los Angeles Region,0.7733274647887324,0.8358274647887324,0.9577464788732394,0.7642204601485869,Highest Resource
06037480011,NA,Los Angeles,06037,Los Angeles Region,0.4511443661971831,0.554137323943662,0.948943661971831,0.4733441690073301,Highest Resource
06037480012,NA,Los Angeles,06037,Los Angeles Region,0.7262323943661971,0.8547535211267606,0.8838028169014085,0.5838208673116889,Highest Resource
06037480101,NA,Los Angeles,06037,Los Angeles Region,0.5545774647887324,0.6214788732394366,0.8609154929577465,0.3681961019866762,High Resource
06037480102,NA,Los Angeles,06037,Los Angeles Region,0.5532570422535211,0.42077464788732394,0.8164612676056338,0.27270703992382717,High Resource
06037480201,NA,Los Angeles,06037,Los Angeles Region,0.8538732394366197,0.7108274647887324,0.7592429577464789,0.5128495203028748,Highest Resource
06037480202,NA,Los Angeles,06037,Los Angeles Region,0.8450704225352113,0.5039612676056338,0.8670774647887324,0.5834983880295089,Highest Resource
06037480302,NA,Los Angeles,06037,Los Angeles Region,0.761443661971831,0.6897007042253521,0.7874119718309859,0.43881046729298806,High Resource
06037480303,NA,Los Angeles,06037,Los Angeles Region,0.5642605633802817,0.6861795774647887,0.258362676056338,-0.13884949618932385,Moderate Resource
06037480304,NA,Los Angeles,06037,Los Angeles Region,0.5845070422535211,0.6826584507042254,0.7112676056338029,0.22365025741418368,High Resource
06037480400,NA,Los Angeles,06037,Los Angeles Region,0.832306338028169,0.6668133802816901,0.3961267605633803,0.14534259768582797,High Resource
06037480500,NA,Los Angeles,06037,Los Angeles Region,0.9740316901408451,0.573943661971831,0.5523767605633803,0.4906946132035906,Highest Resource
06037480600,NA,Los Angeles,06037,Los Angeles Region,0.9141725352112676,0.4203345070422535,0.16461267605633803,0.06845969417145664,High Resource
06037480702,NA,Los Angeles,06037,Los Angeles Region,0.9669894366197183,0.7852112676056338,0.051056338028169015,0.15364414853001324,High Resource
06037480703,NA,Los Angeles,06037,Los Angeles Region,0.9326584507042254,0.6773767605633803,0.0801056338028169,0.07395513475332803,High Resource
06037480704,NA,Los Angeles,06037,Los Angeles Region,0.9049295774647887,0.5435739436619719,0.23767605633802816,0.12922759619765783,High Resource
06037480802,NA,Los Angeles,06037,Los Angeles Region,0.511443661971831,0.09419014084507042,0.5897887323943662,-0.15294293825248614,Moderate Resource
06037480803,NA,Los Angeles,06037,Los Angeles Region,0.7306338028169014,0.2522007042253521,0.06514084507042253,-0.30730471492365574,Low Resource
06037480804,NA,Los Angeles,06037,Los Angeles Region,0.7161091549295775,0.48811619718309857,0.3050176056338028,-0.061876019904549454,Moderate Resource
06037480901,NA,Los Angeles,06037,Los Angeles Region,0.5378521126760564,0.2592429577464789,0.25308098591549294,-0.2690400246480697,Moderate Resource
06037480902,NA,Los Angeles,06037,Los Angeles Region,0.4933978873239437,0.26452464788732394,0.6201584507042254,-0.019610881562637985,Moderate Resource
06037480903,NA,Los Angeles,06037,Los Angeles Region,0.42869718309859156,0.26188380281690143,0.6201584507042254,-0.052002261000844686,Moderate Resource
06037481001,NA,Los Angeles,06037,Los Angeles Region,0.6641725352112676,0.4339788732394366,0.6857394366197183,0.18958599451139527,High Resource
06037481002,NA,Los Angeles,06037,Los Angeles Region,0.47007042253521125,0.43309859154929575,0.6426056338028169,0.04056090069299827,Moderate Resource
06037481101,NA,Los Angeles,06037,Los Angeles Region,0.5558978873239436,0.5431338028169014,0.7574823943661971,0.23020905080410198,High Resource
06037481102,NA,Los Angeles,06037,Los Angeles Region,0.4942781690140845,0.09242957746478873,0.7147887323943662,-0.033589638856941655,Moderate Resource
06037481103,NA,Los Angeles,06037,Los Angeles Region,0.6329225352112676,0.15580985915492956,0.6870598591549296,0.06747898846722503,High Resource
06037481201,NA,Los Angeles,06037,Los Angeles Region,0.5308098591549296,0.34242957746478875,0.7086267605633803,0.10672312734637572,High Resource
06037481202,NA,Los Angeles,06037,Los Angeles Region,0.47315140845070425,0.11751760563380281,0.6298415492957746,-0.10299504813693951,Moderate Resource
06037481300,NA,Los Angeles,06037,Los Angeles Region,0.4476232394366197,0.18882042253521128,0.7152288732394366,0.014384602663627982,Moderate Resource
06037481401,NA,Los Angeles,06037,Los Angeles Region,0.39920774647887325,0.31382042253521125,0.7095070422535211,0.034574703067252556,Moderate Resource
06037481402,NA,Los Angeles,06037,Los Angeles Region,0.3657570422535211,0.366637323943662,0.7077464788732394,0.032045990695819405,Moderate Resource
06037481500,NA,Los Angeles,06037,Los Angeles Region,0.6549295774647887,0.25528169014084506,0.6540492957746479,0.10602842600323273,High Resource
06037481603,NA,Los Angeles,06037,Los Angeles Region,0.5246478873239436,0.4612676056338028,0.6571302816901409,0.0933648951446994,High Resource
06037481604,NA,Los Angeles,06037,Los Angeles Region,0.6540492957746479,0.5911091549295775,0.6197183098591549,0.1577389826021074,High Resource
06037481605,NA,Los Angeles,06037,Los Angeles Region,0.6404049295774648,0.301056338028169,0.6474471830985915,0.10212674273929309,High Resource
06037481606,NA,Los Angeles,06037,Los Angeles Region,0.5466549295774648,0.34066901408450706,0.6474471830985915,0.057964919586397295,High Resource
06037481711,NA,Los Angeles,06037,Los Angeles Region,0.38380281690140844,0.8411091549295775,0.6496478873239436,0.11200785305866535,High Resource
06037481712,NA,Los Angeles,06037,Los Angeles Region,0.46258802816901406,0.6500880281690141,0.7658450704225352,0.21894576640577282,High Resource
06037481713,NA,Los Angeles,06037,Los Angeles Region,0.579225352112676,0.8085387323943662,0.6474471830985915,0.198824386511581,High Resource
06037481714,NA,Los Angeles,06037,Los Angeles Region,0.3683978873239437,0.7715669014084507,0.7411971830985915,0.17734506090290955,High Resource
06037481800,NA,Los Angeles,06037,Los Angeles Region,0.795774647887324,0.5651408450704225,0.6307218309859155,0.27377635329271416,High Resource
06037481901,NA,Los Angeles,06037,Los Angeles Region,0.8195422535211268,0.1386443661971831,0.7737676056338029,0.3041185656788455,High Resource
06037481902,NA,Los Angeles,06037,Los Angeles Region,0.6214788732394366,0.4040492957746479,0.778169014084507,0.2544511850903261,High Resource
06037482001,NA,Los Angeles,06037,Los Angeles Region,0.8257042253521126,0.3926056338028169,0.8006161971830986,0.4491363829845467,Highest Resource
06037482002,NA,Los Angeles,06037,Los Angeles Region,0.7658450704225352,0.5836267605633803,0.8402288732394366,0.49459770714963586,Highest Resource
06037482101,NA,Los Angeles,06037,Los Angeles Region,0.5444542253521126,0.7068661971830986,0.7235915492957746,0.22256407084095917,High Resource
06037482102,NA,Los Angeles,06037,Los Angeles Region,0.6954225352112676,0.596830985915493,0.7389964788732394,0.30920904584552866,High Resource
06037482201,NA,Los Angeles,06037,Los Angeles Region,0.33846830985915494,0.8001760563380281,0.8129401408450704,0.25990121141414796,High Resource
06037482202,NA,Los Angeles,06037,Los Angeles Region,0.4779929577464789,0.8054577464788732,0.7596830985915493,0.26195197386326713,High Resource
06037482301,NA,Los Angeles,06037,Los Angeles Region,0.3191021126760563,0.17165492957746478,0.7095070422535211,-0.060277100335785205,Moderate Resource
06037482303,NA,Los Angeles,06037,Los Angeles Region,0.28389084507042256,0.5162852112676056,0.6875,0.013481586534207867,Moderate Resource
06037482304,NA,Los Angeles,06037,Los Angeles Region,0.15272887323943662,0.7328345070422535,0.7447183098591549,NA,High Segregation & Poverty
06037482401,NA,Los Angeles,06037,Los Angeles Region,0.2680457746478873,0.27816901408450706,0.7007042253521126,-0.048704785979246414,Moderate Resource
06037482402,NA,Los Angeles,06037,Los Angeles Region,0.23459507042253522,0.1756161971830986,0.7279929577464789,-0.07770640034453573,Moderate Resource
06037482502,NA,Los Angeles,06037,Los Angeles Region,0.355193661971831,0.761443661971831,0.7596830985915493,0.18988866593352433,High Resource
06037482503,NA,Los Angeles,06037,Los Angeles Region,0.34903169014084506,0.7165492957746479,0.6927816901408451,0.09651526385449186,High Resource
06037482521,NA,Los Angeles,06037,Los Angeles Region,0.49735915492957744,0.6245598591549296,0.7068661971830986,0.16054654268055876,High Resource
06037482522,NA,Los Angeles,06037,Los Angeles Region,0.7059859154929577,0.09991197183098592,0.6632922535211268,0.05305943204024723,Moderate Resource
06037482600,NA,Los Angeles,06037,Los Angeles Region,0.5580985915492958,0.7196302816901409,0.8089788732394366,0.3391869360100457,High Resource
06037482701,NA,Los Angeles,06037,Los Angeles Region,0.6377640845070423,0.3543133802816901,0.6786971830985915,0.14282919343587616,High Resource
06037482702,NA,Los Angeles,06037,Los Angeles Region,0.7495598591549296,0.7825704225352113,0.7090669014084507,0.35847881564071116,High Resource
06037482800,NA,Los Angeles,06037,Los Angeles Region,0.5096830985915493,0.2623239436619718,0.519806338028169,-0.11229568209055246,Moderate Resource
06037500100,NA,Los Angeles,06037,Los Angeles Region,0.7508802816901409,0.9551056338028169,0.4220950704225352,0.1945609056516167,High Resource
06037500201,NA,Los Angeles,06037,Los Angeles Region,0.8023767605633803,0.8529929577464789,0.8890845070422535,0.6629208871258354,Highest Resource
06037500202,NA,Los Angeles,06037,Los Angeles Region,0.7662852112676056,0.7865316901408451,0.9511443661971831,0.7333159003309557,Highest Resource
06037500300,NA,Los Angeles,06037,Los Angeles Region,0.698943661971831,0.22095070422535212,0.5682218309859155,0.021522066667619088,Moderate Resource
06037500402,NA,Los Angeles,06037,Los Angeles Region,0.28741197183098594,0.3842429577464789,0.49383802816901406,-0.1972094957521888,Moderate Resource
06037500403,NA,Los Angeles,06037,Los Angeles Region,0.5572183098591549,0.05677816901408451,0.5418133802816901,-0.21449654530996032,Moderate Resource
06037500404,NA,Los Angeles,06037,Los Angeles Region,0.44278169014084506,0.32702464788732394,0.5831866197183099,-0.07261568890318275,Moderate Resource
06037500500,NA,Los Angeles,06037,Los Angeles Region,0.3600352112676056,0.5409330985915493,0.6012323943661971,-0.036086667318367086,Moderate Resource
06037500600,NA,Los Angeles,06037,Los Angeles Region,0.363556338028169,0.34375,0.477112676056338,-0.18929086025345446,Moderate Resource
06037500700,NA,Los Angeles,06037,Los Angeles Region,0.3851232394366197,0.5154049295774648,0.5567781690140845,-0.07233671237122453,Moderate Resource
06037500800,NA,Los Angeles,06037,Los Angeles Region,0.3419894366197183,0.6580105633802817,0.5840669014084507,-0.03327510785157802,Moderate Resource
06037500900,NA,Los Angeles,06037,Los Angeles Region,0.34419014084507044,0.6786971830985915,0.554137323943662,-0.053737755758544205,Moderate Resource
06037501001,NA,Los Angeles,06037,Los Angeles Region,0.2654049295774648,0.1742957746478873,0.6241197183098591,-0.16878198724969648,Moderate Resource
06037501002,NA,Los Angeles,06037,Los Angeles Region,0.6302816901408451,0.5061619718309859,0.6932218309859155,0.19021408791769287,High Resource
06037501200,NA,Los Angeles,06037,Los Angeles Region,0.5818661971830986,0.24339788732394366,0.5858274647887324,-0.02725737555269017,Moderate Resource
06037501300,NA,Los Angeles,06037,Los Angeles Region,0.5536971830985915,0.7544014084507042,0.5884683098591549,0.09388464589809595,High Resource
06037501400,NA,Los Angeles,06037,Los Angeles Region,0.3274647887323944,0.4432218309859155,0.6179577464788732,-0.049247834141084045,Moderate Resource
06037501501,NA,Los Angeles,06037,Los Angeles Region,0.6399647887323944,0.9110915492957746,0.5871478873239436,0.198464221284408,High Resource
06037501503,NA,Los Angeles,06037,Los Angeles Region,0.5039612676056338,0.8688380281690141,0.613556338028169,0.1402887098539622,High Resource
06037501504,NA,Los Angeles,06037,Los Angeles Region,0.36795774647887325,0.8459507042253521,0.6316021126760564,0.08485992657140702,High Resource
06037501600,NA,Los Angeles,06037,Los Angeles Region,0.5611795774647887,0.621919014084507,0.7706866197183099,0.2692581215347418,High Resource
06037501700,NA,Los Angeles,06037,Los Angeles Region,0.7165492957746479,0.5902288732394366,0.7579225352112676,0.34250624442639777,High Resource
06037501802,NA,Los Angeles,06037,Los Angeles Region,0.6069542253521126,0.6813380281690141,0.7275528169014085,0.2598194566790593,High Resource
06037501803,NA,Los Angeles,06037,Los Angeles Region,0.19850352112676056,0.43661971830985913,0.5774647887323944,-0.16674850930380272,Moderate Resource
06037501804,NA,Los Angeles,06037,Los Angeles Region,0.2147887323943662,0.7341549295774648,0.5774647887323944,-0.08834566487602266,Moderate Resource
06037501900,NA,Los Angeles,06037,Los Angeles Region,0.5118838028169014,0.7112676056338029,0.7878521126760564,0.2821723763841463,High Resource
06037502003,NA,Los Angeles,06037,Los Angeles Region,0.43794014084507044,0.4727112676056338,0.5796654929577465,-0.036710265885766064,Moderate Resource
06037502004,NA,Los Angeles,06037,Los Angeles Region,0.21830985915492956,0.2596830985915493,0.5796654929577465,-0.2077604009181184,Moderate Resource
06037502005,NA,Los Angeles,06037,Los Angeles Region,0.21214788732394366,0.7464788732394366,0.6712147887323944,0.01590944845693984,Moderate Resource
06037502100,NA,Los Angeles,06037,Los Angeles Region,0.2438380281690141,0.07702464788732394,0.5629401408450704,-0.3285607820490668,Low Resource
06037502200,NA,Los Angeles,06037,Los Angeles Region,0.23723591549295775,0.14744718309859156,0.6694542253521126,-0.15059906480859467,Moderate Resource
06037502301,NA,Los Angeles,06037,Los Angeles Region,0.2011443661971831,0.020246478873239437,0.5972711267605634,-0.43025637335034084,Low Resource
06037502302,NA,Los Angeles,06037,Los Angeles Region,0.0488556338028169,0.02640845070422535,0.610475352112676,-0.5208086984154894,Low Resource
06037502401,NA,Los Angeles,06037,Los Angeles Region,0.2689260563380282,0.48151408450704225,0.551056338028169,-0.13998216483374484,Moderate Resource
06037502402,NA,Los Angeles,06037,Los Angeles Region,0.3710387323943662,0.6426056338028169,0.5162852112676056,-0.07994448747124637,Moderate Resource
06037502500,NA,Los Angeles,06037,Los Angeles Region,0.551056338028169,0.1131161971830986,0.6518485915492958,-0.041044816254443214,Moderate Resource
06037502601,NA,Los Angeles,06037,Los Angeles Region,0.5660211267605634,0.20334507042253522,0.6888204225352113,0.05506107751248957,High Resource
06037502602,NA,Los Angeles,06037,Los Angeles Region,0.3397887323943662,0.4977992957746479,0.7002640845070423,0.04727152645288772,Moderate Resource
06037502700,NA,Los Angeles,06037,Los Angeles Region,0.4278169014084507,0.002640845070422535,0.6408450704225352,-0.5454069785902902,Low Resource
06037502801,NA,Los Angeles,06037,Los Angeles Region,0.5651408450704225,0.1936619718309859,0.7588028169014085,0.12986591291780347,High Resource
06037502802,NA,Los Angeles,06037,Los Angeles Region,0.3560739436619718,0.08846830985915492,0.6879401408450704,-0.13057883338501536,Moderate Resource
06037502901,NA,Los Angeles,06037,Los Angeles Region,0.41505281690140844,0.6602112676056338,0.672975352112676,0.09833725804214903,High Resource
06037502902,NA,Los Angeles,06037,Los Angeles Region,0.0682218309859155,0.02772887323943662,0.4722711267605634,-0.601814011985067,Low Resource
06037503000,NA,Los Angeles,06037,Los Angeles Region,0.11839788732394366,0.1289612676056338,0.3560739436619718,-0.4989173043530627,Low Resource
06037503103,NA,Los Angeles,06037,Los Angeles Region,0.2420774647887324,0.5497359154929577,0.3683978873239437,-0.26140271718419705,Moderate Resource
06037503104,NA,Los Angeles,06037,Los Angeles Region,0.21875,0.5607394366197183,0.3371478873239437,-0.29471574026573455,Moderate Resource
06037503105,NA,Los Angeles,06037,Los Angeles Region,0.272887323943662,0.516725352112676,0.5096830985915493,-0.15908449143929304,Moderate Resource
06037503106,NA,Los Angeles,06037,Los Angeles Region,0.3371478873239437,0.8036971830985915,0.8265845070422535,0.27716725990525065,High Resource
06037503201,NA,Los Angeles,06037,Los Angeles Region,0.6514084507042254,0.6985035211267606,0.7376760563380281,0.304728024780825,High Resource
06037503202,NA,Los Angeles,06037,Los Angeles Region,0.3301056338028169,0.6954225352112676,0.7442781690140845,0.1468362860416574,High Resource
06037503301,NA,Los Angeles,06037,Los Angeles Region,0.5294894366197183,0.738556338028169,0.8309859154929577,0.3637655800722347,High Resource
06037503302,NA,Los Angeles,06037,Los Angeles Region,0.2557218309859155,0.7794894366197183,0.764524647887324,0.14774505420384723,High Resource
06037503401,NA,Los Angeles,06037,Los Angeles Region,0.6483274647887324,0.7632042253521126,0.9102112676056338,0.5465979543967012,Highest Resource
06037503402,NA,Los Angeles,06037,Los Angeles Region,0.7610035211267606,0.6324823943661971,0.9304577464788732,0.6403288038996784,Highest Resource
06037503501,NA,Los Angeles,06037,Los Angeles Region,0.4185739436619718,0.7913732394366197,0.7975352112676056,0.27650803937060936,High Resource
06037503502,NA,Los Angeles,06037,Los Angeles Region,0.5977112676056338,0.7724471830985915,0.8648767605633803,0.43543615215143294,High Resource
06037503601,NA,Los Angeles,06037,Los Angeles Region,0.5404929577464789,0.7689260563380281,0.7882922535211268,0.31129886927427103,High Resource
06037503602,NA,Los Angeles,06037,Los Angeles Region,0.7125880281690141,0.8626760563380281,0.710387323943662,0.3562518306073983,High Resource
06037503701,NA,Los Angeles,06037,Los Angeles Region,0.5272887323943662,0.9027288732394366,0.8617957746478874,0.4423048245166754,Highest Resource
06037503702,NA,Los Angeles,06037,Los Angeles Region,0.503080985915493,0.7442781690140845,0.8600352112676056,0.36933125217774604,High Resource
06037503703,NA,Los Angeles,06037,Los Angeles Region,0.7394366197183099,0.8490316901408451,0.7966549295774648,0.4800575555623022,Highest Resource
06037503801,NA,Los Angeles,06037,Los Angeles Region,0.5919894366197183,0.6681338028169014,0.7315140845070423,0.25194268430004657,High Resource
06037503802,NA,Los Angeles,06037,Los Angeles Region,0.7121478873239436,0.9128521126760564,0.8111795774647887,0.5035611223987563,Highest Resource
06037503901,NA,Los Angeles,06037,Los Angeles Region,0.5453345070422535,0.8279049295774648,0.8054577464788732,0.35985315451628047,High Resource
06037503902,NA,Los Angeles,06037,Los Angeles Region,0.6769366197183099,0.3710387323943662,0.8186619718309859,0.33694600594346724,High Resource
06037504001,NA,Los Angeles,06037,Los Angeles Region,0.6368838028169014,0.8868838028169014,0.8230633802816901,0.45688571233467123,Highest Resource
06037504002,NA,Los Angeles,06037,Los Angeles Region,0.5875880281690141,0.8952464788732394,0.7944542253521126,0.3924911815702565,High Resource
06037504101,NA,Los Angeles,06037,Los Angeles Region,0.24295774647887325,0.5884683098591549,0.7024647887323944,0.021937687490795648,Moderate Resource
06037504102,NA,Los Angeles,06037,Los Angeles Region,NA,NA,NA,NA,NA
06037530003,NA,Los Angeles,06037,Los Angeles Region,0.7548415492957746,0.17737676056338028,0.28080985915492956,-0.14585751410106831,Moderate Resource
06037530004,NA,Los Angeles,06037,Los Angeles Region,0.2830105633802817,0.238556338028169,0.2147887323943662,-0.4278716057885768,Low Resource
06037530005,NA,Los Angeles,06037,Los Angeles Region,0.6756161971830986,0.27420774647887325,0.3058978873239437,-0.14962561504243804,Moderate Resource
06037530006,NA,Los Angeles,06037,Los Angeles Region,0.5924295774647887,0.8767605633802817,0.2772887323943662,-0.053674404256454006,Moderate Resource
06037530101,NA,Los Angeles,06037,Los Angeles Region,0.13996478873239437,0.40713028169014087,0.2147887323943662,-0.45819800394616167,Low Resource
06037530102,NA,Los Angeles,06037,Los Angeles Region,0.3578345070422535,0.7359154929577465,0.2772887323943662,-0.21689958252225267,Moderate Resource
